timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450925.500,-27.832,-18.555,-28.809,1.465,0.000
1680450925.504,-32.715,-17.090,-20.996,-3.906,0.000
1680450925.507,-33.203,-15.625,-28.809,-36.621,0.000
1680450925.511,-32.715,-25.879,-33.691,-51.270,0.000
1680450925.515,-23.926,-15.625,-20.020,-17.578,0.000
1680450925.519,-17.090,-7.812,-4.395,5.859,0.000
1680450925.523,-36.133,-23.438,-16.602,-12.695,0.000
1680450925.527,-33.691,-28.809,-33.691,-44.922,0.000
1680450925.531,-10.742,-22.461,-26.855,-47.363,0.000
1680450925.535,-16.602,-18.555,-30.273,-28.320,0.000
1680450925.539,-31.250,-13.672,-28.809,-9.277,0.000
1680450925.543,-34.668,-15.625,-12.695,-3.418,0.000
1680450925.547,-35.156,-27.344,-6.348,-23.438,0.000
1680450925.550,-40.039,-30.762,-18.555,-48.340,0.000
1680450925.554,-37.598,-26.855,-25.391,-38.574,0.000
1680450925.558,-35.156,-24.902,-18.555,-8.301,0.000
1680450925.562,-38.086,-30.762,-27.832,-8.301,0.000
1680450925.566,-26.855,-25.879,-29.785,-25.879,0.000
1680450925.570,-24.902,-18.066,-31.250,-44.922,0.000
1680450925.574,-19.043,-15.625,-27.832,-30.762,0.000
1680450925.578,-4.883,-15.137,-18.066,-4.883,0.000
1680450925.582,-19.043,-16.113,-31.738,-12.695,0.000
1680450925.586,-25.879,-13.184,-35.645,-26.367,0.000
1680450925.589,-11.230,-16.113,-22.949,-33.691,0.000
1680450925.593,-8.301,-18.066,-14.160,-36.133,0.000
1680450925.597,-19.043,-21.484,-14.648,-32.715,0.000
1680450925.601,-25.879,-24.902,-16.602,-25.391,0.000
1680450925.605,-32.227,-24.414,-20.020,-28.320,0.000
1680450925.609,-31.738,-22.461,-25.879,-35.645,0.000
1680450925.613,-14.160,-15.625,-25.391,-36.621,0.000
1680450925.617,-14.648,-9.766,-17.090,-17.090,0.000
1680450925.621,-38.574,-11.719,-14.648,-0.977,0.000
1680450925.625,-27.832,-10.742,-21.484,-13.184,0.000
1680450925.629,-7.812,-6.348,-17.578,-32.227,0.000
1680450925.632,-10.742,-3.906,-19.043,-35.645,0.000
1680450925.636,-21.484,-9.277,-32.227,-27.832,0.000
1680450925.640,-36.621,-20.508,-32.227,-16.602,0.000
1680450925.644,-46.387,-16.602,-24.902,-21.973,0.000
1680450925.648,-32.227,-6.836,-30.273,-40.527,0.000
1680450925.652,-17.090,2.441,-35.156,-39.062,0.000
1680450925.656,-19.531,1.465,-27.344,-24.902,0.000
1680450925.660,-21.484,-6.836,-13.184,-9.277,0.000
1680450925.664,-24.414,-7.812,-5.859,-12.207,0.000
1680450925.668,-27.344,-14.648,-20.508,-36.621,0.000
1680450925.672,-33.203,-18.066,-28.809,-39.062,0.000
1680450925.675,-18.555,-11.719,-24.414,-28.320,0.000
1680450925.679,-8.789,-9.277,-3.418,-16.602,0.000
1680450925.683,-12.695,-9.766,-2.930,-13.672,0.000
1680450925.687,-21.973,-12.695,-28.809,-31.738,0.000
1680450925.691,-9.766,-13.672,-22.461,-31.738,0.000
1680450925.695,0.000,-6.348,-10.254,-11.230,0.000
1680450925.699,-17.090,-12.207,-17.578,-1.953,0.000
1680450925.703,-29.297,-18.066,-16.113,-15.137,0.000
1680450925.707,-32.227,-24.414,-22.949,-41.504,0.000
1680450925.711,-28.809,-25.391,-27.832,-45.410,0.000
1680450925.714,-32.715,-24.414,-24.414,-28.320,0.000
1680450925.718,-36.621,-29.785,-31.250,-18.555,0.000
1680450925.722,-43.945,-27.344,-23.926,-23.438,0.000
1680450925.726,-39.551,-32.715,-19.531,-40.527,0.000
1680450925.730,-24.414,-34.668,-34.180,-45.410,0.000
1680450925.734,-19.531,-24.414,-39.551,-32.227,0.000
1680450925.738,-14.160,-14.648,-28.320,0.488,0.000
1680450925.742,-37.109,-26.855,-29.297,4.395,0.000
1680450925.746,-34.668,-33.691,-31.738,-26.855,0.000
