timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449285.371,-20.996,-36.133,-37.109,-41.992,0.000
1680449285.375,-16.602,-33.203,-37.109,-49.805,0.000
1680449285.379,-12.207,-27.344,-30.762,-36.133,0.000
1680449285.383,-33.203,-30.762,-27.344,-27.344,0.000
1680449285.387,-46.875,-36.133,-29.785,-38.086,0.000
1680449285.391,-22.461,-32.715,-32.715,-33.691,0.000
1680449285.395,-17.090,-32.715,-34.180,-32.715,0.000
1680449285.399,-37.109,-40.527,-25.391,-35.156,0.000
1680449285.402,-51.270,-41.016,-28.320,-25.879,0.000
1680449285.406,-39.062,-37.109,-32.227,-31.250,0.000
1680449285.410,-20.508,-40.039,-36.621,-42.969,0.000
1680449285.414,-50.293,-41.992,-41.992,-35.645,0.000
1680449285.418,-60.059,-36.133,-38.574,-38.086,0.000
1680449285.422,-34.668,-33.691,-36.621,-43.945,0.000
1680449285.426,-32.227,-30.762,-33.691,-44.434,0.000
1680449285.430,-36.621,-31.738,-33.691,-40.527,0.000
1680449285.434,-23.926,-32.715,-35.156,-36.621,0.000
1680449285.438,-19.531,-32.715,-34.180,-25.879,0.000
1680449285.442,-36.621,-33.203,-30.273,-30.273,0.000
1680449285.445,-50.781,-33.203,-30.762,-38.574,0.000
1680449285.449,-47.363,-31.250,-35.645,-25.879,0.000
1680449285.453,-35.645,-28.320,-32.715,-20.020,0.000
1680449285.457,-22.949,-26.855,-28.809,-14.160,0.000
1680449285.461,-3.418,-23.926,-29.785,-23.438,0.000
1680449285.465,-4.395,-25.391,-38.086,-46.387,0.000
1680449285.469,-24.414,-31.738,-41.016,-57.129,0.000
1680449285.473,-33.691,-31.250,-36.621,-50.781,0.000
1680449285.477,-32.715,-23.438,-32.227,-38.574,0.000
1680449285.481,-26.367,-24.902,-28.320,-27.344,0.000
1680449285.485,-38.086,-28.320,-30.762,-16.113,0.000
1680449285.488,-37.598,-29.297,-20.996,-16.113,0.000
1680449285.492,-23.926,-30.273,-20.020,-28.809,0.000
1680449285.496,-56.152,-27.832,-26.855,-41.504,0.000
1680449285.500,-55.176,-30.762,-26.367,-31.738,0.000
1680449285.504,-10.742,-31.738,-25.391,-18.066,0.000
1680449285.508,-9.766,-24.414,-26.367,-33.203,0.000
