timestamps,TP9,AF7,AF8,TP10,Right AUX
1679759064.504,65.430,40.039,39.062,87.891,0.000
1679759064.508,67.383,112.305,111.328,154.785,0.000
1679759064.512,38.086,62.012,61.035,55.664,0.000
1679759064.515,7.324,-20.020,-51.270,-93.262,0.000
1679759064.519,9.277,-37.598,-80.566,-100.098,0.000
1679759064.523,46.387,20.508,11.230,36.621,0.000
1679759064.527,39.062,100.098,98.145,131.348,0.000
1679759064.531,12.695,98.633,71.777,63.477,0.000
1679759064.535,3.418,3.418,-34.668,-79.590,0.000
1679759064.539,4.395,-43.457,-75.195,-95.703,0.000
1679759064.543,39.551,3.418,8.789,33.691,0.000
1679759064.547,54.199,66.406,97.656,134.277,0.000
1679759064.551,33.691,70.312,86.426,83.984,0.000
1679759064.555,12.695,-10.254,-12.695,-55.176,0.000
1679759064.558,10.742,-61.035,-75.684,-100.098,0.000
1679759064.562,62.012,3.418,0.977,37.598,0.000
1679759064.566,98.145,79.102,105.957,179.688,0.000
1679759064.570,47.363,78.125,96.191,117.676,0.000
1679759064.574,0.000,4.395,-13.184,-49.805,0.000
1679759064.578,20.996,-51.758,-84.473,-107.910,0.000
1679759064.582,48.340,-2.930,-28.320,-13.672,0.000
1679759064.586,62.012,93.750,76.172,123.047,0.000
1679759064.590,69.336,88.867,95.215,132.324,0.000
1679759064.594,46.387,-2.441,5.859,-1.465,0.000
1679759064.598,27.344,-62.500,-76.660,-84.961,0.000
1679759064.601,28.320,-32.715,-39.062,-21.484,0.000
1679759064.605,23.438,41.504,56.641,77.148,0.000
1679759064.609,27.344,68.359,93.750,93.750,0.000
1679759064.613,22.461,13.672,17.578,-10.742,0.000
1679759064.617,11.230,-56.641,-79.102,-111.328,0.000
1679759064.621,22.461,-46.875,-55.664,-62.012,0.000
1679759064.625,23.926,42.969,48.340,63.477,0.000
1679759064.629,30.273,86.426,100.098,110.352,0.000
1679759064.633,14.160,44.922,27.344,2.441,0.000
1679759064.637,-11.230,-41.992,-77.637,-125.000,0.000
1679759064.641,25.879,-52.734,-60.547,-67.871,0.000
1679759064.644,58.594,17.578,44.922,86.914,0.000
1679759064.648,40.527,76.660,102.539,134.766,0.000
