timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450272.305,-843.750,-26.367,-23.926,-960.449,0.000
1680450272.309,127.441,-39.062,-20.508,-104.492,0.000
1680450272.312,-993.652,-44.434,-21.973,-1000.000,0.000
1680450272.316,-1000.000,-37.109,-27.832,-1000.000,0.000
1680450272.320,-265.625,-30.273,-24.414,31.738,0.000
1680450272.324,-835.449,-25.879,-26.855,-809.082,0.000
1680450272.328,372.559,-29.297,-28.809,144.531,0.000
1680450272.332,-978.516,-30.762,-24.414,-1000.000,0.000
1680450272.336,-1000.000,-28.320,-23.438,-862.305,0.000
1680450272.340,19.531,-22.461,-22.949,452.148,0.000
1680450272.344,-993.164,-16.113,-20.020,-942.383,0.000
1680450272.348,-937.500,-22.949,-24.414,909.668,0.000
1680450272.351,237.305,-38.086,-28.320,-128.906,0.000
1680450272.355,-1000.000,-42.969,-16.113,-1000.000,0.000
1680450272.359,-268.555,-27.832,-18.555,-84.961,0.000
1680450272.363,-851.562,-21.973,-32.227,-800.781,0.000
1680450272.367,690.918,-26.855,-33.691,361.816,0.000
1680450272.371,-694.824,-27.832,-34.668,-1000.000,0.000
1680450272.375,-1000.000,-28.320,-26.855,-990.723,0.000
1680450272.379,-96.680,-21.973,-26.367,291.016,0.000
1680450272.383,-993.652,-20.508,-25.879,-892.578,0.000
1680450272.387,-969.727,-26.855,-21.973,715.332,0.000
1680450272.391,-30.273,-23.926,-26.855,-465.820,0.000
1680450272.394,-1000.000,-24.414,-31.738,-1000.000,0.000
1680450272.398,-650.391,-30.273,-24.902,-293.945,0.000
1680450272.402,734.863,-33.691,-26.367,-937.988,0.000
1680450272.406,-878.906,-28.809,-36.621,764.648,0.000
1680450272.410,-115.234,-29.297,-34.180,-583.496,0.000
1680450272.414,-1000.000,-32.715,-33.203,-1000.000,0.000
1680450272.418,-386.230,-27.344,-32.715,-202.148,0.000
1680450272.422,980.957,-22.949,-34.180,-869.141,0.000
1680450272.426,967.773,-29.785,-33.691,598.145,0.000
1680450272.430,-340.820,-31.738,-34.180,-763.184,0.000
1680450272.434,-1000.000,-30.762,-34.668,-1000.000,0.000
1680450272.437,-217.285,-23.438,-35.156,-138.184,0.000
1680450272.441,947.266,-20.508,-37.598,991.699,0.000
1680450272.445,-901.367,-24.902,-27.832,-957.520,0.000
1680450272.449,156.738,-33.203,-28.320,20.996,0.000
1680450272.453,-1000.000,-36.133,-31.250,-1000.000,0.000
1680450272.457,-1000.000,-31.738,-25.879,-882.812,0.000
1680450272.461,-212.891,-25.879,-26.855,333.496,0.000
1680450272.465,-826.172,-25.391,-24.414,-816.406,0.000
1680450272.469,193.848,-38.086,-26.367,112.793,0.000
1680450272.473,-1000.000,-36.133,-27.344,-1000.000,0.000
1680450272.476,-1000.000,-30.273,-25.879,-576.172,0.000
1680450272.480,172.852,-23.926,-29.297,770.996,0.000
1680450272.484,-770.020,-22.461,-30.762,-853.516,0.000
1680450272.488,142.578,-38.574,-23.926,71.777,0.000
1680450272.492,-1000.000,-46.875,-21.973,-1000.000,0.000
1680450272.496,-986.328,-39.551,-34.668,-1000.000,0.000
1680450272.500,-972.168,-33.691,-41.504,-765.625,0.000
1680450272.504,-1000.000,-27.832,-34.668,-838.867,0.000
1680450272.508,-935.059,-29.785,-25.879,-967.773,0.000
1680450272.512,-1000.000,-32.715,-29.785,-1000.000,0.000
1680450272.516,-727.051,-28.320,-30.273,-428.223,0.000
1680450272.519,709.961,-25.879,-26.855,948.730,0.000
1680450272.523,-952.637,-33.691,-25.879,988.281,0.000
1680450272.527,904.297,-36.133,-29.785,923.828,0.000
1680450272.531,981.934,-26.855,-30.762,980.469,0.000
1680450272.535,969.238,-35.156,-24.414,967.285,0.000
1680450272.539,902.344,-41.016,-31.250,906.250,0.000
1680450272.543,-894.043,-28.809,-35.645,-895.508,0.000
1680450272.547,202.148,-31.250,-33.691,166.504,0.000
1680450272.551,-990.234,-33.691,-27.344,-1000.000,0.000
1680450272.555,-1000.000,-30.762,-21.484,-1000.000,0.000
1680450272.559,-604.004,-23.438,-27.344,-306.641,0.000
1680450272.562,781.738,-20.508,-37.109,-939.453,0.000
1680450272.566,-876.953,-26.367,-37.109,795.898,0.000
1680450272.570,-90.332,-26.855,-35.156,-539.062,0.000
1680450272.574,-1000.000,-29.297,-39.551,-1000.000,0.000
1680450272.578,-211.914,-20.508,-26.855,-150.391,0.000
1680450272.582,988.281,-19.043,-21.484,-936.523,0.000
1680450272.586,-925.781,-24.902,-27.832,878.418,0.000
1680450272.590,-21.973,-35.156,-28.320,-435.547,0.000
1680450272.594,-1000.000,-36.621,-29.785,-1000.000,0.000
1680450272.598,-960.449,-22.949,-31.738,-939.941,0.000
1680450272.601,-990.723,-21.484,-36.133,-1000.000,0.000
1680450272.605,-984.375,-18.555,-33.203,-958.984,0.000
1680450272.609,-968.750,-22.461,-30.762,-1000.000,0.000
1680450272.613,-1000.000,-29.297,-30.762,-946.777,0.000
1680450272.617,76.172,-25.879,-35.645,382.324,0.000
1680450272.621,-904.297,-26.367,-34.668,-914.551,0.000
1680450272.625,914.062,-32.227,-27.344,904.297,0.000
1680450272.629,960.938,-31.250,-27.832,973.633,0.000
1680450272.633,973.145,-28.320,-26.367,979.004,0.000
1680450272.637,945.801,-32.715,-20.996,920.410,0.000
1680450272.641,939.453,-34.180,-20.020,-994.141,0.000
1680450272.644,-941.895,-33.203,-25.391,857.910,0.000
1680450272.648,-141.602,-34.668,-25.391,-496.582,0.000
1680450272.652,-1000.000,-41.016,-24.902,-1000.000,0.000
1680450272.656,-944.336,-43.457,-27.832,-937.012,0.000
1680450272.660,-996.582,-33.203,-25.391,-1000.000,0.000
1680450272.664,-1000.000,-29.785,-21.973,-1000.000,0.000
1680450272.668,-927.734,-29.785,-20.020,-935.547,0.000
1680450272.672,-1000.000,-21.973,-25.391,-1000.000,0.000
1680450272.676,-422.363,-15.137,-34.180,-245.117,0.000
1680450272.680,904.297,-20.020,-38.574,957.031,0.000
1680450272.684,-977.051,-26.855,-27.344,-929.199,0.000
1680450272.687,837.891,-26.367,-16.602,480.469,0.000
1680450272.691,-411.133,-30.273,-23.438,-867.676,0.000
1680450272.695,-1000.000,-34.668,-27.344,-1000.000,0.000
1680450272.699,-185.547,-28.320,-20.020,45.410,0.000
1680450272.703,-977.051,-22.461,-21.973,-838.379,0.000
1680450272.707,986.816,-27.344,-32.715,573.730,0.000
1680450272.711,-235.840,-31.250,-29.785,-741.211,0.000
1680450272.715,-1000.000,-30.273,-23.438,-1000.000,0.000
1680450272.719,-157.715,-20.996,-26.855,-85.938,0.000
1680450272.723,973.633,-21.484,-34.668,-998.047,0.000
1680450272.726,-923.340,-24.414,-34.668,-972.656,0.000
1680450272.730,208.496,-28.809,-24.414,74.219,0.000
1680450272.734,-1000.000,-35.156,-28.809,-1000.000,0.000
1680450272.738,-898.438,-24.902,-37.109,-495.117,0.000
1680450272.742,453.613,-18.066,-35.645,958.496,0.000
1680450272.746,-813.965,-21.973,-36.133,882.324,0.000
1680450272.750,5.859,-35.645,-34.668,-475.586,0.000
1680450272.754,-1000.000,-36.133,-31.250,-1000.000,0.000
1680450272.758,-313.477,-27.832,-28.320,-179.199,0.000
1680450272.762,963.379,-30.273,-28.809,-928.223,0.000
1680450272.766,-929.688,-29.785,-31.250,841.309,0.000
1680450272.769,22.461,-30.762,-37.109,-434.082,0.000
1680450272.773,-1000.000,-37.598,-27.832,-1000.000,0.000
1680450272.777,-505.859,-31.250,-21.484,-258.789,0.000
1680450272.781,835.449,-21.484,-37.109,955.566,0.000
1680450272.785,-857.422,-29.297,-35.645,-941.406,0.000
1680450272.789,154.297,-35.645,-34.668,34.180,0.000
1680450272.793,-1000.000,-33.691,-38.574,-1000.000,0.000
1680450272.797,-1000.000,-31.738,-39.062,-725.098,0.000
1680450272.801,54.688,-27.344,-32.227,570.801,0.000
1680450272.805,-802.734,-22.949,-29.297,-819.824,0.000
1680450272.809,550.293,-25.879,-30.762,242.676,0.000
1680450272.812,-792.480,-26.855,-27.832,-1000.000,0.000
1680450272.816,-1000.000,-23.438,-31.250,-991.699,0.000
1680450272.820,-141.602,-21.484,-26.367,244.141,0.000
1680450272.824,-816.895,-17.090,-30.273,-791.016,0.000
1680450272.828,240.723,-24.902,-33.203,96.191,0.000
1680450272.832,-999.023,-34.180,-31.738,-1000.000,0.000
1680450272.836,-1000.000,-30.273,-31.250,-1000.000,0.000
1680450272.840,-261.719,-24.902,-28.320,-188.965,0.000
1680450272.844,-865.723,-22.461,-29.297,-816.406,0.000
1680450272.848,583.984,-29.785,-23.926,227.539,0.000
1680450272.851,-801.758,-35.156,-21.484,-1000.000,0.000
1680450272.855,-1000.000,-33.203,-23.438,-1000.000,0.000
1680450272.859,-228.027,-21.484,-24.414,-115.723,0.000
1680450272.863,-887.695,-19.531,-17.578,-807.129,0.000
1680450272.867,666.992,-31.738,-13.672,289.551,0.000
1680450272.871,-777.344,-36.621,-29.785,-1000.000,0.000
1680450272.875,-1000.000,-32.715,-31.250,-1000.000,0.000
1680450272.879,-938.477,-33.203,-28.320,-935.059,0.000
1680450272.883,-1000.000,-36.133,-30.762,-1000.000,0.000
1680450272.887,-961.914,-31.250,-25.879,-946.289,0.000
1680450272.891,-1000.000,-29.785,-22.949,-1000.000,0.000
1680450272.894,-991.211,-33.203,-24.414,-765.137,0.000
1680450272.898,332.520,-28.809,-23.926,643.066,0.000
1680450272.902,-905.273,-25.391,-29.297,-944.824,0.000
1680450272.906,901.367,-29.785,-31.250,905.273,0.000
1680450272.910,972.656,-32.227,-24.414,980.469,0.000
1680450272.914,981.934,-28.809,-27.832,978.027,0.000
1680450272.918,902.832,-23.438,-30.273,895.996,0.000
1680450272.922,-949.219,-25.879,-25.879,-901.367,0.000
1680450272.926,705.078,-27.832,-15.137,400.391,0.000
1680450272.930,-701.660,-24.414,-18.066,-912.598,0.000
1680450272.934,-1000.000,-22.949,-28.320,-1000.000,0.000
1680450272.937,-1000.000,-23.926,-28.809,-685.547,0.000
1680450272.941,62.500,-13.672,-25.879,694.824,0.000
1680450272.945,-797.363,-15.625,-24.902,-996.582,0.000
1680450272.949,20.020,-29.785,-33.691,-347.656,0.000
1680450272.953,-1000.000,-31.250,-27.832,-1000.000,0.000
1680450272.957,-675.781,-25.391,-22.949,-344.727,0.000
1680450272.961,671.875,-26.367,-37.109,920.410,0.000
1680450272.965,-818.848,-31.250,-43.457,-915.039,0.000
1680450272.969,124.512,-35.156,-42.480,-30.762,0.000
1680450272.973,-1000.000,-43.457,-41.016,-1000.000,0.000
1680450272.976,-984.375,-41.504,-40.039,-965.332,0.000
