Attention,Meditation,Low-Alpha,Hight-Alpha,Low-Beta,High Beta,Low-Gamma,Mid-Gamma,Raw-Value,Delta,Theta,Class
30,41,26810,87925,6308,4005,4704,4293,54,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,51,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-4,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,53,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,103,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,39,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,55,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,72,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,105,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,0,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,45,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,48,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,66,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,99,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,80,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,76,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,136,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,217,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,157,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,102,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,1,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-56,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-98,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-61,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-60,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-103,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-55,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-28,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-27,16175,18393,0
30,41,26810,87925,6308,4005,4704,4293,-36,16175,18393,0
20,35,7467,11938,3797,1215,363,278,38,58631,11629,0
20,35,7467,11938,3797,1215,363,278,138,58631,11629,0
20,35,7467,11938,3797,1215,363,278,57,58631,11629,0
20,35,7467,11938,3797,1215,363,278,26,58631,11629,0
20,35,7467,11938,3797,1215,363,278,85,58631,11629,0
20,35,7467,11938,3797,1215,363,278,39,58631,11629,0
20,35,7467,11938,3797,1215,363,278,25,58631,11629,0
20,35,7467,11938,3797,1215,363,278,67,58631,11629,0
20,35,7467,11938,3797,1215,363,278,77,58631,11629,0
20,35,7467,11938,3797,1215,363,278,19,58631,11629,0
20,35,7467,11938,3797,1215,363,278,57,58631,11629,0
20,35,7467,11938,3797,1215,363,278,70,58631,11629,0
20,35,7467,11938,3797,1215,363,278,61,58631,11629,0
20,35,7467,11938,3797,1215,363,278,42,58631,11629,0
20,35,7467,11938,3797,1215,363,278,26,58631,11629,0
20,35,7467,11938,3797,1215,363,278,70,58631,11629,0
20,35,7467,11938,3797,1215,363,278,105,58631,11629,0
20,35,7467,11938,3797,1215,363,278,41,58631,11629,0
20,35,7467,11938,3797,1215,363,278,45,58631,11629,0
20,35,7467,11938,3797,1215,363,278,82,58631,11629,0
20,35,7467,11938,3797,1215,363,278,90,58631,11629,0
20,35,7467,11938,3797,1215,363,278,86,58631,11629,0
20,35,7467,11938,3797,1215,363,278,39,58631,11629,0
20,35,7467,11938,3797,1215,363,278,34,58631,11629,0
20,35,7467,11938,3797,1215,363,278,28,58631,11629,0
20,35,7467,11938,3797,1215,363,278,99,58631,11629,0
20,35,7467,11938,3797,1215,363,278,87,58631,11629,0
20,35,7467,11938,3797,1215,363,278,68,58631,11629,0
20,35,7467,11938,3797,1215,363,278,10,58631,11629,0
20,35,7467,11938,3797,1215,363,278,-2,58631,11629,0
20,35,7467,11938,3797,1215,363,278,58,58631,11629,0
20,35,7467,11938,3797,1215,363,278,61,58631,11629,0
20,35,7467,11938,3797,1215,363,278,44,58631,11629,0
16,38,40786,21593,3757,3077,2089,1119,101,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,118,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,-11,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,42,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,33,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,8,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,1,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,19,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,-10,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,71,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,54,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,-37,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,65,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,72,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,50,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,53,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,25,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,53,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,23,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,32,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,134,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,42,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,-9,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,-10,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,34,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,17,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,50,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,49,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,67,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,29,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,75,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,44,21183,27162,0
16,38,40786,21593,3757,3077,2089,1119,59,21183,27162,0
11,53,14640,47133,4885,5430,2568,1649,81,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,97,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,68,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,104,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,68,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,26,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,49,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,-55,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,59,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,21,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,19,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,75,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,102,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,76,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,69,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,90,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,101,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,90,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,50,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,3,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,39,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,69,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,76,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,61,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,35,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,43,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,108,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,82,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,42,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,36,27191,34653,0
11,53,14640,47133,4885,5430,2568,1649,34,27191,34653,0
20,48,22210,36936,6595,3153,1744,1432,72,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,70,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-9,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,43,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,40,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,19,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,42,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,56,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,35,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,52,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,82,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,68,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,39,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,71,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,119,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,160,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,82,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,61,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,168,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,119,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,16,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-67,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,50,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,75,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,38,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,7,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,6,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,53,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-25,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-6,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,35,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-6,72460,12974,0
20,48,22210,36936,6595,3153,1744,1432,-5,72460,12974,0
17,48,9120,5074,745,828,564,283,42,147554,9966,0
17,48,9120,5074,745,828,564,283,81,147554,9966,0
17,48,9120,5074,745,828,564,283,66,147554,9966,0
17,48,9120,5074,745,828,564,283,57,147554,9966,0
17,48,9120,5074,745,828,564,283,56,147554,9966,0
17,48,9120,5074,745,828,564,283,117,147554,9966,0
17,48,9120,5074,745,828,564,283,0,147554,9966,0
17,48,9120,5074,745,828,564,283,11,147554,9966,0
17,48,9120,5074,745,828,564,283,41,147554,9966,0
17,48,9120,5074,745,828,564,283,56,147554,9966,0
17,48,9120,5074,745,828,564,283,86,147554,9966,0
17,48,9120,5074,745,828,564,283,33,147554,9966,0
17,48,9120,5074,745,828,564,283,82,147554,9966,0
17,48,9120,5074,745,828,564,283,72,147554,9966,0
17,48,9120,5074,745,828,564,283,75,147554,9966,0
17,48,9120,5074,745,828,564,283,48,147554,9966,0
17,48,9120,5074,745,828,564,283,32,147554,9966,0
17,48,9120,5074,745,828,564,283,11,147554,9966,0
17,48,9120,5074,745,828,564,283,38,147554,9966,0
17,48,9120,5074,745,828,564,283,27,147554,9966,0
17,48,9120,5074,745,828,564,283,39,147554,9966,0
17,48,9120,5074,745,828,564,283,70,147554,9966,0
17,48,9120,5074,745,828,564,283,55,147554,9966,0
17,48,9120,5074,745,828,564,283,86,147554,9966,0
17,48,9120,5074,745,828,564,283,41,147554,9966,0
17,48,9120,5074,745,828,564,283,50,147554,9966,0
17,48,9120,5074,745,828,564,283,38,147554,9966,0
17,48,9120,5074,745,828,564,283,70,147554,9966,0
17,48,9120,5074,745,828,564,283,90,147554,9966,0
17,48,9120,5074,745,828,564,283,113,147554,9966,0
17,48,9120,5074,745,828,564,283,16,147554,9966,0
17,48,9120,5074,745,828,564,283,74,147554,9966,0
17,48,9120,5074,745,828,564,283,108,147554,9966,0
17,48,9120,5074,745,828,564,283,52,147554,9966,0
17,48,9120,5074,745,828,564,283,102,147554,9966,0
17,48,9120,5074,745,828,564,283,85,147554,9966,0
47,35,15562,19152,10166,14645,2055,708,13,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,108,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,114,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,-23,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,1,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,77,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,38,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,40,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,35,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,66,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,75,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,55,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,61,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,44,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,19,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,86,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,75,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,36,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,34,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,91,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,42,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,55,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,48,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,64,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,11,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,-2,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,49,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,53,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,64,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,70,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,138,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,4,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,-37,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,45,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,51,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,48,11191,36506,0
47,35,15562,19152,10166,14645,2055,708,74,11191,36506,0
44,40,19025,64622,7522,5502,2545,1321,150,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,86,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,66,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,55,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,86,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,36,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,87,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,65,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,125,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,105,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,-39,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,26,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,82,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,16,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,-17,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,-52,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,-5,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,68,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,89,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,53,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,32,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,103,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,48,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,42,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,51,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,28,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,86,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,91,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,52,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,70,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,77,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,48,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,38,7540,20342,0
44,40,19025,64622,7522,5502,2545,1321,60,7540,20342,0
30,23,30677,33724,8510,3322,5094,2130,11,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,29,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,85,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,37,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,33,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,21,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,52,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,27,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,74,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,138,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,13,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,25,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,76,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,118,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,52,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,42,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,45,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,64,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,21,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,-28,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,6,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,25,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,28,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,17,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,-30,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,61,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,22,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,9,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,114,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,120,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,-9,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,116,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,57,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,22,70300,108310,0
30,23,30677,33724,8510,3322,5094,2130,38,70300,108310,0
24,43,59292,88990,7512,3412,2250,2207,11,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,24,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,51,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,52,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,44,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,69,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,84,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,9,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,41,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,21,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,98,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,107,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,28,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,34,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,20,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,33,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,72,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,36,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,81,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,48,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,20,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,5,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,25,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,61,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,27,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,11,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,93,98884,10269,0
24,43,59292,88990,7512,3412,2250,2207,75,98884,10269,0
4,53,4399,30744,8038,2962,3629,1521,55,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,35,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,82,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,91,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,73,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,64,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,23,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,41,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,97,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,25,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,44,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,20,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,24,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,107,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,86,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,43,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,59,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,67,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,40,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,43,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,88,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,25,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,17,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,86,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,90,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,40,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,20,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,125,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,23,2767,17417,0
4,53,4399,30744,8038,2962,3629,1521,36,2767,17417,0
10,48,22694,74787,4273,10995,1822,774,112,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,25,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,32,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,42,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,71,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,60,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,27,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,93,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,92,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,82,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,85,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,11,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,29,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,-20,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,-51,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,-21,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,37,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,68,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,0,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,56,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,33,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,35,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,98,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,67,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,90,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,53,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,22,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,-8,8925,44878,0
10,48,22694,74787,4273,10995,1822,774,32,8925,44878,0
34,64,29824,46398,8030,7650,2484,1743,102,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,24,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,-41,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,38,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,98,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,50,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,81,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,64,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,40,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,70,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,85,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,27,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,65,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,80,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,22,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,55,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,38,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,-17,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,10,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,48,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,28,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,52,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,57,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,36,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,70,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,69,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,81,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,-13,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,-4,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,52,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,10,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,16,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,64,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,7,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,51,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,11,76704,20651,0
34,64,29824,46398,8030,7650,2484,1743,72,76704,20651,0
56,51,48282,36791,8576,8572,1654,980,49,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,80,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,71,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,54,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,50,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,119,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,108,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,88,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,21,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,73,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,37,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,-19,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,50,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,124,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,71,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,58,15915,17424,0
56,51,48282,36791,8576,8572,1654,980,4,15915,17424,0
