timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449784.634,-792.969,-106.445,-32.715,-423.828,0.000
1680449784.638,-841.797,-109.375,-26.855,-1000.000,0.000
1680449784.642,-149.414,-17.090,-23.926,-1000.000,0.000
1680449784.646,399.414,43.457,-31.738,-319.824,0.000
1680449784.650,469.727,24.414,-37.598,-843.750,0.000
1680449784.654,-300.781,-84.473,-38.574,365.723,0.000
1680449784.658,-750.000,-81.543,-31.250,-1000.000,0.000
1680449784.662,-170.898,-9.277,-26.855,-965.820,0.000
1680449784.666,642.578,9.766,-20.996,308.594,0.000
1680449784.670,568.848,3.418,-24.902,-855.469,0.000
1680449784.673,-171.387,-51.270,-30.273,670.410,0.000
1680449784.677,-658.203,-91.797,-24.902,-617.188,0.000
1680449784.681,-340.820,-48.340,-29.297,-1000.000,0.000
1680449784.685,583.496,30.762,-33.203,-19.531,0.000
1680449784.689,647.461,15.137,-34.180,-941.406,0.000
1680449784.693,-54.688,-41.992,-33.691,919.434,0.000
1680449784.697,-569.824,-65.918,-27.344,-236.816,0.000
1680449784.701,-423.828,-71.289,-27.344,-1000.000,0.000
1680449784.705,476.074,14.648,-30.762,-176.270,0.000
1680449784.709,735.840,43.457,-17.578,-988.770,0.000
1680449784.713,107.422,-35.156,-19.043,-972.168,0.000
1680449784.716,-523.926,-103.516,-33.691,-49.316,0.000
1680449784.720,-474.121,-79.102,-32.227,-1000.000,0.000
1680449784.724,503.906,29.785,-29.297,-137.695,0.000
1680449784.728,823.242,35.645,-27.832,-991.699,0.000
1680449784.732,158.691,-26.855,-29.785,-941.895,0.000
1680449784.736,-497.559,-66.406,-22.949,126.465,0.000
1680449784.740,-508.301,-64.941,-18.555,-1000.000,0.000
1680449784.744,396.484,1.465,-20.020,-284.668,0.000
1680449784.748,856.445,31.250,-20.508,953.613,0.000
1680449784.752,292.480,-19.531,-27.344,-908.203,0.000
1680449784.756,-407.715,-89.355,-17.578,295.898,0.000
1680449784.759,-578.125,-143.555,-13.184,-1000.000,0.000
