timestamps,TP9,AF7,AF8,TP10,Right AUX
1680448957.646,-15.625,-20.508,-31.738,-35.645,0.000
1680448957.649,-27.832,-23.438,-33.203,-25.879,0.000
1680448957.653,-24.902,-21.973,-32.715,-15.625,0.000
1680448957.657,7.812,-17.090,-30.273,-26.367,0.000
1680448957.661,2.441,-23.438,-17.578,-35.645,0.000
1680448957.665,-28.809,-33.203,-21.973,-43.945,0.000
1680448957.669,-49.805,-34.180,-42.969,-40.527,0.000
1680448957.673,-59.570,-32.715,-42.480,-44.922,0.000
1680448957.677,-68.848,-29.785,-35.156,-46.875,0.000
1680448957.681,-37.598,-23.926,-29.785,-24.414,0.000
1680448957.685,-10.742,-22.461,-30.273,-5.859,0.000
1680448957.689,-21.484,-26.855,-33.691,-38.086,0.000
1680448957.692,-38.574,-32.715,-35.156,-62.500,0.000
1680448957.696,-6.348,-25.391,-30.273,-37.598,0.000
1680448957.700,14.160,-13.672,-30.762,-18.555,0.000
1680448957.704,-33.691,-21.484,-20.508,-23.926,0.000
1680448957.708,-41.016,-33.203,-14.648,-36.621,0.000
1680448957.712,-33.691,-31.250,-35.156,-42.969,0.000
1680448957.716,-41.504,-24.414,-34.668,-37.598,0.000
1680448957.720,-44.434,-24.414,-28.809,-26.367,0.000
1680448957.724,-40.527,-31.738,-32.227,-36.621,0.000
1680448957.728,-31.738,-33.203,-34.180,-48.828,0.000
1680448957.731,-29.297,-33.203,-36.621,-36.133,0.000
1680448957.735,-26.367,-32.715,-32.715,-14.160,0.000
1680448957.739,-7.812,-27.832,-30.273,-3.906,0.000
1680448957.743,-20.508,-24.902,-32.227,-12.207,0.000
1680448957.747,-36.133,-26.855,-30.762,-44.434,0.000
1680448957.751,-29.297,-27.832,-29.785,-57.617,0.000
1680448957.755,-25.391,-30.273,-29.297,-24.414,0.000
1680448957.759,-10.742,-31.738,-31.250,-8.301,0.000
1680448957.763,-9.277,-29.785,-28.809,-28.809,0.000
1680448957.767,-33.203,-30.762,-24.902,-44.922,0.000
1680448957.771,-58.105,-33.691,-34.180,-41.504,0.000
1680448957.774,-42.969,-28.320,-41.016,-31.250,0.000
1680448957.778,-31.250,-32.715,-41.016,-20.996,0.000
1680448957.782,15.625,-35.645,-41.992,-15.137,0.000
1680448957.786,14.648,-30.273,-44.434,-28.809,0.000
1680448957.790,-34.668,-37.598,-40.039,-42.480,0.000
1680448957.794,-36.621,-39.551,-35.156,-36.133,0.000
1680448957.798,-35.645,-30.762,-34.668,-24.414,0.000
1680448957.802,-24.414,-30.762,-33.691,-12.695,0.000
1680448957.806,-24.902,-37.109,-34.180,-6.348,0.000
1680448957.810,-24.902,-35.645,-34.180,-17.578,0.000
1680448957.814,-18.066,-39.062,-33.203,-23.926,0.000
1680448957.817,-16.113,-38.574,-30.762,-18.066,0.000
1680448957.821,-4.883,-33.203,-32.715,-16.113,0.000
1680448957.825,-17.578,-39.062,-22.949,-27.344,0.000
1680448957.829,-23.926,-36.621,-18.066,-34.668,0.000
1680448957.833,-14.648,-34.668,-33.203,-30.273,0.000
1680448957.837,-16.113,-31.738,-33.203,-22.949,0.000
1680448957.841,-27.344,-27.344,-27.832,-13.672,0.000
1680448957.845,-36.621,-28.809,-31.738,-18.555,0.000
1680448957.849,-19.043,-27.832,-35.156,-36.621,0.000
1680448957.853,-5.371,-32.715,-36.133,-41.992,0.000
1680448957.856,-5.371,-34.180,-20.020,-22.461,0.000
1680448957.860,-20.996,-33.203,-18.066,-17.090,0.000
1680448957.864,-18.555,-27.344,-30.273,-35.645,0.000
1680448957.868,-15.137,-30.762,-35.156,-30.273,0.000
1680448957.872,-33.203,-39.551,-40.039,-45.410,0.000
1680448957.876,-45.898,-37.109,-34.668,-68.848,0.000
1680448957.880,-51.270,-35.645,-29.785,-38.086,0.000
1680448957.884,-51.758,-32.227,-29.297,-17.578,0.000
1680448957.888,-26.855,-28.320,-36.621,-48.340,0.000
1680448957.892,-3.418,-26.855,-41.016,-43.457,0.000
1680448957.896,-27.344,-28.320,-41.504,-24.414,0.000
1680448957.899,-45.898,-31.738,-26.855,-31.250,0.000
1680448957.903,-31.250,-33.203,-19.531,-42.969,0.000
1680448957.907,-16.113,-39.551,-42.480,-55.664,0.000
1680448957.911,-35.156,-42.969,-53.223,-53.223,0.000
1680448957.915,-31.738,-35.156,-48.340,-39.551,0.000
1680448957.919,-26.367,-30.273,-42.969,-22.461,0.000
1680448957.923,-37.598,-38.086,-47.363,-26.367,0.000
1680448957.927,-20.996,-39.551,-49.805,-48.828,0.000
1680448957.931,-23.926,-40.527,-51.758,-56.152,0.000
1680448957.935,-49.805,-42.969,-50.781,-37.109,0.000
