timestamps,TP9,AF7,AF8,TP10,Right AUX
1680451119.920,-41.016,-30.762,-30.273,-16.113,0.000
1680451119.924,-42.969,-22.461,-18.066,-9.766,0.000
1680451119.928,-41.504,-29.297,-16.113,-28.320,0.000
1680451119.932,-20.508,-21.973,-16.602,-41.992,0.000
1680451119.936,-18.066,-17.090,-8.301,-20.996,0.000
1680451119.940,-24.414,-27.344,-31.250,-8.301,0.000
1680451119.944,-22.949,-35.645,-40.527,-19.043,0.000
1680451119.947,-26.367,-42.480,-23.438,-35.645,0.000
1680451119.951,-25.391,-31.250,-22.461,-41.992,0.000
1680451119.955,-29.297,-16.113,-22.949,-32.715,0.000
1680451119.959,-35.645,-22.461,-17.578,-34.180,0.000
1680451119.963,-35.645,-23.438,-20.996,-34.668,0.000
1680451119.967,-32.715,-20.996,-28.320,-28.320,0.000
1680451119.971,-25.391,-25.391,-23.438,-32.715,0.000
1680451119.975,-23.926,-23.926,-27.832,-33.691,0.000
1680451119.979,-33.691,-26.855,-26.367,-32.715,0.000
1680451119.983,-34.180,-30.762,-16.113,-24.902,0.000
1680451119.987,-26.855,-28.320,-30.273,-27.344,0.000
1680451119.990,-25.879,-21.973,-39.551,-33.203,0.000
1680451119.994,-20.020,-22.949,-35.156,-36.621,0.000
1680451119.998,-18.555,-24.414,-19.531,-38.086,0.000
1680451120.002,-30.762,-24.414,-20.020,-25.391,0.000
1680451120.006,-41.504,-26.367,-35.156,-27.832,0.000
1680451120.010,-34.180,-31.738,-31.738,-47.852,0.000
1680451120.014,-18.066,-23.926,-50.293,-38.086,0.000
1680451120.018,-26.855,-20.508,-37.598,-23.926,0.000
1680451120.022,-43.457,-32.715,-6.348,-25.391,0.000
1680451120.026,-39.551,-32.227,-5.371,-33.691,0.000
1680451120.030,-32.715,-26.367,-9.766,-40.527,0.000
1680451120.033,-29.297,-25.879,-24.902,-34.180,0.000
1680451120.037,-29.785,-25.391,-40.527,-21.484,0.000
1680451120.041,-35.156,-30.273,-35.645,-11.719,0.000
1680451120.045,-22.949,-25.391,-25.879,-24.414,0.000
1680451120.049,-20.996,-23.438,-32.227,-42.969,0.000
1680451120.053,-33.691,-28.320,-41.504,-44.434,0.000
1680451120.057,-39.551,-34.668,-30.273,-51.270,0.000
1680451120.061,-26.367,-21.484,-18.066,-43.945,0.000
1680451120.065,-16.602,-11.230,-22.461,-46.875,0.000
1680451120.069,-37.109,-25.391,-24.414,-73.242,0.000
1680451120.073,-47.852,-29.297,-27.832,-71.777,0.000
1680451120.076,-41.016,-26.855,-28.320,-50.293,0.000
1680451120.080,-37.109,-25.391,-25.391,-40.527,0.000
1680451120.084,-42.969,-28.809,-33.203,-34.180,0.000
1680451120.088,-39.551,-25.391,-35.645,-35.645,0.000
1680451120.092,-32.715,-21.484,-34.180,-52.734,0.000
1680451120.096,-27.832,-34.180,-25.391,-49.805,0.000
1680451120.100,-17.578,-30.273,-21.484,-37.598,0.000
1680451120.104,-20.996,-10.742,-21.973,-33.691,0.000
1680451120.108,-41.016,-16.113,-26.855,-44.434,0.000
1680451120.112,-44.922,-33.691,-24.414,-61.523,0.000
1680451120.116,-37.109,-38.086,-13.672,-53.711,0.000
1680451120.119,-32.227,-37.598,-10.254,-27.832,0.000
1680451120.123,-26.855,-32.227,-16.113,-23.438,0.000
1680451120.127,-31.738,-30.762,-34.668,-41.992,0.000
1680451120.131,-31.250,-32.715,-38.086,-39.062,0.000
1680451120.135,-34.668,-37.598,-32.227,-37.598,0.000
1680451120.139,-38.086,-34.180,-23.926,-32.715,0.000
1680451120.143,-27.344,-31.250,-18.555,-28.320,0.000
1680451120.147,-23.438,-39.551,-18.555,-34.668,0.000
1680451120.151,-30.762,-39.551,-26.855,-31.250,0.000
1680451120.155,-30.273,-30.273,-34.180,-35.645,0.000
1680451120.159,-31.250,-26.855,-28.809,-27.344,0.000
1680451120.162,-44.434,-34.180,-29.297,-18.555,0.000
1680451120.166,-35.156,-29.297,-44.922,-21.973,0.000
1680451120.170,-34.180,-30.273,-39.551,-30.273,0.000
1680451120.174,-43.945,-40.527,-4.395,-33.203,0.000
1680451120.178,-40.527,-42.480,0.977,-30.273,0.000
1680451120.182,-44.922,-39.062,-19.531,-30.762,0.000
1680451120.186,-41.016,-33.691,-22.461,-34.668,0.000
1680451120.190,-37.598,-31.738,-21.484,-46.387,0.000
1680451120.194,-40.527,-31.738,-27.344,-39.062,0.000
1680451120.198,-37.109,-33.203,-20.996,-16.113,0.000
1680451120.202,-42.480,-43.457,-26.367,-21.973,0.000
1680451120.205,-42.480,-44.922,-39.551,-25.391,0.000
1680451120.209,-33.691,-40.039,-32.227,-34.668,0.000
1680451120.213,-39.062,-34.668,-15.137,-51.270,0.000
1680451120.217,-31.738,-26.367,-9.766,-31.250,0.000
1680451120.221,-34.668,-31.738,-10.742,-16.113,0.000
1680451120.225,-32.715,-34.668,-14.648,-23.926,0.000
1680451120.229,-26.855,-36.621,-33.691,-31.250,0.000
1680451120.233,-24.902,-31.738,-42.969,-39.551,0.000
1680451120.237,-27.344,-25.879,-35.156,-37.598,0.000
1680451120.241,-35.156,-30.762,-34.180,-32.227,0.000
1680451120.244,-37.109,-35.156,-24.902,-37.598,0.000
1680451120.248,-35.645,-35.156,-25.391,-35.645,0.000
1680451120.252,-33.203,-34.668,-30.273,-26.367,0.000
1680451120.256,-32.227,-37.598,-22.461,-25.391,0.000
1680451120.260,-38.574,-39.062,-22.949,-20.996,0.000
1680451120.264,-41.992,-48.340,-40.039,-22.949,0.000
1680451120.268,-26.367,-47.363,-36.621,-34.668,0.000
1680451120.272,-25.879,-43.945,-28.320,-41.992,0.000
1680451120.276,-26.367,-40.527,-26.367,-28.809,0.000
1680451120.280,-26.367,-35.156,-35.156,-27.344,0.000
1680451120.283,-45.410,-39.551,-45.898,-41.992,0.000
1680451120.287,-41.504,-43.945,-41.016,-42.969,0.000
1680451120.291,-27.344,-44.434,-51.270,-40.527,0.000
1680451120.295,-29.297,-36.133,-43.457,-35.645,0.000
1680451120.299,-21.973,-27.832,-20.020,-10.742,0.000
1680451120.303,-30.762,-33.203,-25.391,-29.785,0.000
1680451120.307,-38.574,-41.504,-41.504,-60.547,0.000
1680451120.311,-19.043,-28.809,-32.715,-41.504,0.000
1680451120.315,-16.113,-21.484,-25.879,-23.438,0.000
1680451120.319,-24.414,-31.738,-29.297,-21.973,0.000
1680451120.322,-20.996,-31.738,-48.340,-22.461,0.000
1680451120.326,-1.465,-22.461,-53.223,-9.766,0.000
1680451120.330,-19.531,-24.902,-27.344,-21.484,0.000
1680451120.334,-32.227,-27.344,-27.344,-40.039,0.000
1680451120.338,-28.809,-36.133,-34.668,-26.855,0.000
1680451120.342,-28.320,-39.551,-21.973,-13.672,0.000
1680451120.346,-30.273,-36.133,-30.762,-25.879,0.000
1680451120.350,-26.367,-34.668,-44.434,-20.020,0.000
1680451120.354,-16.602,-39.062,-26.855,-9.277,0.000
1680451120.358,-30.273,-39.062,-21.973,-20.508,0.000
1680451120.361,-41.016,-27.832,-31.250,-20.508,0.000
1680451120.365,-27.344,-24.902,-32.715,-19.531,0.000
1680451120.369,-13.672,-24.902,-24.414,-30.273,0.000
1680451120.373,-23.926,-26.367,-20.508,-30.273,0.000
1680451120.377,-32.227,-34.668,-26.855,-17.578,0.000
1680451120.381,-32.227,-29.297,-18.066,-0.488,0.000
1680451120.385,-26.855,-24.414,-23.438,-13.184,0.000
1680451120.389,-26.367,-24.414,-29.785,-42.480,0.000
1680451120.393,-23.926,-22.949,-15.625,-34.668,0.000
1680451120.397,-17.090,-28.809,-11.719,-19.531,0.000
1680451120.401,-24.902,-33.691,-18.555,-16.113,0.000
1680451120.405,-31.250,-28.809,-29.297,-17.578,0.000
1680451120.408,-19.043,-26.367,-41.504,-24.414,0.000
1680451120.412,-15.137,-21.973,-34.668,-31.250,0.000
1680451120.416,-18.066,-17.578,-20.996,-12.207,0.000
1680451120.420,-20.020,-21.973,-12.207,-6.348,0.000
1680451120.424,-26.855,-22.461,-9.766,-27.344,0.000
1680451120.428,-23.438,-18.066,-20.508,-38.086,0.000
1680451120.432,-32.715,-22.461,-27.344,-42.480,0.000
1680451120.436,-40.039,-24.902,-33.691,-39.551,0.000
1680451120.440,-36.621,-22.461,-36.621,-29.785,0.000
1680451120.444,-33.691,-33.203,-30.273,-30.273,0.000
1680451120.448,-37.109,-41.016,-21.484,-41.016,0.000
1680451120.451,-28.809,-24.902,-27.832,-35.156,0.000
1680451120.455,-28.320,-20.020,-26.367,-22.461,0.000
1680451120.459,-36.621,-27.832,-23.438,-16.113,0.000
1680451120.463,-25.879,-29.297,-41.504,-11.230,0.000
1680451120.467,-23.926,-28.809,-22.461,-39.551,0.000
1680451120.471,-32.227,-25.879,-6.836,-53.711,0.000
1680451120.475,-29.785,-30.762,-21.484,-36.621,0.000
1680451120.479,-41.504,-38.574,-28.320,-27.832,0.000
1680451120.483,-44.922,-31.738,-19.043,-32.715,0.000
1680451120.487,-30.762,-38.086,-25.391,-35.156,0.000
1680451120.491,-26.855,-49.805,-53.223,-32.715,0.000
1680451120.494,-26.367,-38.574,-41.504,-28.809,0.000
1680451120.498,-38.086,-21.973,-26.855,-33.203,0.000
1680451120.502,-38.086,-16.113,-30.273,-33.691,0.000
1680451120.506,-31.738,-29.785,-7.324,-34.668,0.000
1680451120.510,-33.203,-41.016,-7.324,-45.410,0.000
1680451120.514,-25.391,-34.180,-18.066,-34.180,0.000
1680451120.518,-23.926,-32.715,-20.020,-20.996,0.000
1680451120.522,-29.785,-38.574,-23.438,-27.344,0.000
1680451120.526,-35.156,-37.109,-21.484,-35.156,0.000
1680451120.530,-40.527,-32.227,-36.621,-51.758,0.000
1680451120.534,-29.297,-30.273,-37.109,-54.199,0.000
1680451120.537,-20.508,-28.320,-32.715,-39.062,0.000
1680451120.541,-41.992,-27.344,-42.480,-29.785,0.000
1680451120.545,-46.387,-27.832,-39.062,-30.273,0.000
1680451120.549,-35.156,-34.180,-17.090,-45.410,0.000
1680451120.553,-34.180,-41.016,-28.320,-48.828,0.000
1680451120.557,-24.902,-41.016,-53.711,-26.367,0.000
1680451120.561,-22.949,-32.715,-26.855,-8.301,0.000
1680451120.565,-32.715,-27.344,0.000,-21.484,0.000
1680451120.569,-30.762,-27.832,-13.184,-48.340,0.000
1680451120.573,-29.297,-29.297,-21.973,-48.828,0.000
1680451120.576,-30.273,-23.926,-7.324,-33.203,0.000
1680451120.580,-33.203,-21.973,-16.113,-35.645,0.000
1680451120.584,-31.738,-22.949,-23.926,-39.062,0.000
1680451120.588,-29.785,-22.949,-28.809,-42.969,0.000
1680451120.592,-37.598,-30.273,-33.203,-53.711,0.000
1680451120.596,-49.316,-38.086,-28.809,-50.293,0.000
1680451120.600,-46.387,-39.062,-32.715,-33.691,0.000
1680451120.604,-33.691,-42.480,-39.551,-26.855,0.000
1680451120.608,-30.273,-38.086,-45.410,-40.039,0.000
1680451120.612,-30.273,-34.180,-37.598,-45.898,0.000
1680451120.616,-45.410,-41.016,-26.855,-36.133,0.000
1680451120.619,-59.570,-45.410,-37.109,-25.879,0.000
1680451120.623,-48.828,-38.574,-37.109,-25.879,0.000
1680451120.627,-38.574,-26.855,-24.414,-44.922,0.000
1680451120.631,-37.109,-26.367,-31.250,-59.570,0.000
1680451120.635,-38.086,-27.832,-29.785,-49.805,0.000
1680451120.639,-31.250,-36.621,-15.137,-37.598,0.000
1680451120.643,-24.414,-41.992,-18.555,-36.621,0.000
1680451120.647,-14.648,-29.785,-41.504,-46.387,0.000
1680451120.651,1.953,-27.832,-39.551,-43.945,0.000
1680451120.654,-29.297,-38.086,-23.926,-41.992,0.000
1680451120.658,-57.129,-44.922,-27.344,-48.828,0.000
1680451120.662,-44.922,-41.992,-18.066,-28.809,0.000
1680451120.666,-33.203,-38.086,-21.484,-13.672,0.000
1680451120.670,-30.273,-34.180,-21.973,-21.484,0.000
1680451120.674,-37.598,-40.527,-14.160,-28.320,0.000
1680451120.678,-44.922,-45.410,-21.484,-26.855,0.000
1680451120.682,-45.410,-35.645,-22.461,-23.438,0.000
1680451120.686,-37.109,-36.621,-14.160,-26.855,0.000
1680451120.690,-33.691,-40.527,-28.809,-33.203,0.000
